CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100),Purchases_Per_Month,Avg_Order_Value,Website_Visits_Per_Month,Loyalty_Member,Cluster
325,Female,21.81003857200476,23.435541162910628,74.39720954033638,6,1000.0,27,Yes,0
326,Female,26.78500888259561,76.73579313141006,90.2689150400084,7,1000.0,30,Yes,3
327,Male,21.811618810451595,31.145013349120585,76.52139390471804,8,1000.0,22,Yes,0
328,Male,26.545597938568957,106.7227923608685,91.46052527546586,8,1000.0,29,Yes,3
329,Male,30.79079760026913,37.23276296497701,58.34087068509189,6,1000.0,20,No,0
330,Male,48.88087965070748,78.50917666065777,27.320145927782388,3,1000.0,14,No,1
331,Female,43.01474430059454,57.26413976349088,56.47631417604726,6,1000.0,19,No,4
332,Male,18.760091366870427,18.579494250310848,92.64763435922562,7,1000.0,32,Yes,0
333,Female,18.25133295703083,21.44433542047105,71.82051696363388,8,1000.0,26,Yes,0
334,Female,32.31978369476209,33.45368310288066,87.72326379548304,5,1000.0,28,Yes,0
335,Male,43.17700527347237,49.5830150991889,55.05033026608135,6,1000.0,18,No,4
336,Female,32.66030417521918,45.14244893113155,55.86380143409185,4,1000.0,19,No,4
337,Female,43.85646861503932,93.10918530838129,18.99541358951212,1,1000.0,13,No,1
338,Female,48.82802797997703,75.48881525151143,15.597497761679152,2,1000.0,10,No,1
339,Female,25.875158115337573,91.61439863287698,85.77343377089628,8,1000.0,28,Yes,3
340,Male,25.511845839747497,25.268096089179217,84.18222360372714,8,1000.0,22,Yes,0
341,Male,18.0,17.246666871433522,61.315418206666976,3,968.4,21,Yes,0
342,Male,27.503513802140013,82.46701775661442,90.5252092829822,9,1000.0,19,Yes,3
343,Male,43.45936189065791,29.640258087665604,31.506372612664617,2,1000.0,13,No,2
344,Female,47.8820855461053,97.98052210107176,27.01349284268636,1,1000.0,20,No,1
345,Male,34.571023351166595,55.2236710442018,44.54372493440548,4,1000.0,20,No,4
346,Female,19.30204047002745,19.2448378165684,70.4748114225704,6,1000.0,27,Yes,0
347,Female,48.42020304026408,18.33493326662952,20.594183807290904,2,994.18,10,No,2
348,Male,53.692360847970285,30.69406578051361,20.755939016494743,1,1000.0,12,No,2
349,Male,38.44845206679362,108.9303641391166,85.18285702077809,7,1000.0,29,Yes,3
350,Female,18.0,98.8644819701626,68.94216561976489,6,1000.0,24,Yes,3
351,Female,37.38073055360033,100.835849007423,97.41948752896614,8,1000.0,29,Yes,3
352,Female,49.821858908574086,25.831685396908973,21.39919093047821,1,1000.0,17,No,2
353,Male,21.81495931587641,36.86748057572292,85.69817191604703,7,1000.0,22,Yes,0
354,Male,30.601128167171066,82.77818692073028,100.0,8,1000.0,27,Yes,3
355,Male,54.38662229774009,18.41372848135955,20.869951872502984,1,1000.0,7,No,2
356,Male,47.59065658445223,47.80414970890585,52.81238367060711,2,1000.0,15,No,4
357,Female,34.75398150168074,56.11571917343607,84.24373610147525,9,1000.0,28,Yes,3
358,Female,47.51846407495585,25.527565265897262,27.41356107956833,2,1000.0,11,No,2
359,Female,33.28759803747937,91.42050944324608,82.38320824165397,7,1000.0,27,Yes,3
360,Female,45.79572779870562,55.441480683469216,48.15439669443617,1,1000.0,23,No,4
361,Female,18.750882458644323,19.06141650313745,69.35016165828743,8,1000.0,21,Yes,0
362,Male,31.39164530610108,89.20921252393649,74.63801131254776,6,1000.0,24,Yes,3
363,Male,33.22958912896905,103.74309513179097,80.81054468298565,7,1000.0,26,Yes,3
364,Female,18.0,25.03611530568661,86.83568501435755,9,1000.0,22,Yes,0
365,Male,26.194119434139097,23.54297119791965,92.16937710211792,7,1000.0,25,Yes,0
366,Female,29.393120263705597,24.868957557063517,74.05367997628026,7,1000.0,20,Yes,0
367,Female,27.035860313102557,84.92667224611453,91.6537660554991,5,1000.0,25,Yes,3
368,Male,54.55197436285957,103.77078769350588,24.7149560023069,3,1000.0,15,No,1
369,Female,38.57263534096866,79.40614456190859,87.66250971268741,9,1000.0,24,Yes,3
370,Female,32.783251206357114,20.09826655541885,24.401172912521226,1,1000.0,13,No,2
371,Female,25.672826451018143,29.28728980579301,75.46246064949858,8,1000.0,20,Yes,0
372,Female,45.27407485754873,36.216645858544624,21.92774257695888,4,1000.0,16,No,2
373,Female,38.74620811021764,97.94017073541131,88.20276142303761,7,1000.0,24,Yes,3
374,Male,24.032015448395025,99.35238161399629,81.54360595576051,6,1000.0,29,Yes,3
375,Male,24.0278012099715,95.12843613079376,75.28437757603422,5,1000.0,23,Yes,3
376,Female,37.4265512272225,54.9089567967798,67.74737139291781,5,1000.0,17,Yes,4
377,Female,43.191589709452586,25.250700884196547,30.858760435373163,2,1000.0,14,No,2
378,Male,34.57022586974372,58.98525742918824,59.6474144609327,4,1000.0,17,No,4
379,Male,22.7716204611556,37.183079969778056,82.33159938569445,8,1000.0,26,Yes,0
380,Female,37.615908217177314,53.21975782693144,46.96194128015807,3,1000.0,17,No,4
381,Female,41.47417045310114,56.37446109297846,54.70559947977485,5,1000.0,19,No,4
382,Female,51.56067774710995,13.409718572427112,24.221534489823785,2,718.3,12,No,2
383,Female,18.0,28.06990923272872,79.00968329751264,8,1000.0,22,Yes,0
384,Male,57.856890148508256,94.698845328999,21.81452612840282,1,1000.0,9,No,1
385,Male,53.551394664602,35.3665135589158,24.01588861314472,2,1000.0,15,No,2
386,Female,24.37671776672164,30.070163115695777,75.6592082845514,7,1000.0,23,Yes,0
387,Male,47.38530865934566,72.28114083574064,12.463373458329691,3,1000.0,10,No,1
388,Male,18.0,38.78638939117276,81.50732806637943,6,1000.0,24,Yes,0
389,Male,41.244366162319,48.542633325270266,50.23823410587699,3,1000.0,16,No,4
390,Female,20.608080489378665,31.218129896344227,81.96587186337082,6,1000.0,23,Yes,0
391,Female,46.83169778585954,86.19538035177594,26.73539548216582,5,1000.0,14,No,1
392,Male,47.6299803199609,23.313877424410656,22.03594958648385,3,1000.0,9,No,2
393,Male,40.92584139305375,27.5968985160285,31.653026461315747,3,1000.0,12,No,2
394,Female,29.861646662028694,113.63633443675384,87.949516976343,10,1000.0,30,Yes,3
395,Female,31.14977223921106,80.91697869034195,83.33026587210134,7,1000.0,24,Yes,3
396,Male,42.54690309876416,15.006128629575258,32.79409777703046,4,852.22,13,No,2
397,Female,44.41984611114838,23.437599554000165,26.68456027166772,2,1000.0,9,No,2
398,Male,55.0749973133291,91.79225167093722,19.981788326736872,2,1000.0,15,No,1
399,Female,33.730937036572016,86.39806405390053,87.11633619234334,8,1000.0,22,Yes,3
400,Male,21.703776908054248,77.5868100157225,89.23877844656283,7,1000.0,26,Yes,3
401,Male,23.532206804163508,92.34137547113296,83.97100852462049,8,1000.0,20,Yes,3
402,Female,28.17766368739885,81.71537231032272,91.36538012673763,8,1000.0,29,Yes,3
403,Female,60.10923808163885,29.80115297560117,27.579925725382537,4,1000.0,17,No,2
404,Male,26.58834685071253,78.0390276817562,84.72182766635677,7,1000.0,26,Yes,3
405,Female,41.18375246429347,17.36433923010507,31.42756649892466,2,968.15,10,No,2
406,Male,53.96516751776283,22.846967362281436,26.951714570233957,4,1000.0,16,No,2
407,Female,58.01171360675061,97.05026687061878,11.647917477308866,1,1000.0,8,No,1
408,Male,50.602639520577405,108.26809420041992,21.72918650523579,2,1000.0,9,No,1
409,Female,32.69566051591403,93.41629219369116,79.01142049415223,7,1000.0,23,Yes,3
410,Male,26.895773903586782,93.38865157051742,90.71810246014286,8,1000.0,25,Yes,3
411,Female,48.5994297055073,47.27705009708626,53.46496427741755,6,1000.0,17,No,4
412,Female,28.748176446875902,23.09042760798384,91.8939770863982,9,1000.0,30,Yes,0
413,Female,38.19470413672095,116.2508633962166,86.61653408580996,7,1000.0,31,Yes,3
414,Female,49.65497273383714,32.9619663347039,31.38242138439533,5,1000.0,10,No,2
415,Female,48.75820116597363,62.056298624185935,49.15150472769569,4,1000.0,16,No,4
416,Male,59.331982725841016,84.28745850307274,20.04096635707764,2,1000.0,12,No,1
417,Male,37.81867808024899,77.49753501879681,80.25767040101985,6,1000.0,23,Yes,3
418,Female,46.030483746463744,58.54520775912537,42.99979673875004,3,1000.0,18,No,4
419,Male,22.33522398907944,21.734525561447622,87.84387999616457,9,1000.0,28,Yes,0
420,Female,50.46471185397681,112.92155910760631,20.56770170828015,5,1000.0,14,No,1
421,Female,23.121038786388493,27.782247670957418,78.04640131846057,6,1000.0,25,Yes,0
422,Male,48.77574766593662,43.07444545946991,22.289122639205125,3,1000.0,17,No,2
423,Female,45.85552577460084,28.39356307409907,33.72219605075408,2,1000.0,10,No,2
424,Male,18.316061755708883,33.18564915836752,73.4605985918307,6,1000.0,27,Yes,0
425,Female,51.87290882265664,25.03744034583726,6.567181281941707,3,1000.0,8,No,2
426,Male,25.47831041074994,32.52801339242808,75.36735753216456,5,1000.0,25,Yes,0
427,Male,26.80828069928499,76.88627274912348,90.4116995907721,6,1000.0,23,Yes,3
428,Female,27.528863129867236,23.84664380376877,75.6805243236892,6,1000.0,20,Yes,0
429,Female,29.683554394305183,112.70865281035546,88.81585223312253,8,1000.0,28,Yes,3
430,Female,41.396091394941344,29.82268185694303,13.986467674895346,2,1000.0,5,No,2
431,Female,56.30794185949703,111.75547393544484,31.758541795587707,3,1000.0,17,No,1
432,Male,26.93957401389736,25.916113508923093,69.592785947887,6,1000.0,26,Yes,0
433,Female,43.59876973978535,66.93782890501457,24.85699034105545,3,1000.0,14,No,4
434,Male,47.2801513584292,33.455296998718765,36.42425188187831,1,1000.0,16,No,2
435,Female,24.39962217560964,31.02173126799205,76.28543724402027,5,1000.0,21,Yes,0
436,Female,49.92349349696555,102.28469912472934,18.779374787442823,1,1000.0,14,No,1
437,Female,28.40496166623588,89.81683140557149,91.20431137243112,8,1000.0,27,Yes,3
438,Female,26.536692210849488,89.33471482447968,86.716944864449,9,1000.0,23,Yes,3
439,Male,28.64088761434096,28.32492256240407,74.25741291158623,5,1000.0,22,Yes,0
440,Female,49.093834334365866,105.5305743301538,34.233137090224254,5,1000.0,14,No,1
441,Male,18.744968745255868,22.332888694511,78.64962570638284,6,1000.0,23,Yes,0
442,Female,52.66573657640826,102.86969565554996,13.762068939789597,1,1000.0,7,No,1
443,Male,24.68445481675268,91.3808715313363,83.19119495854981,8,1000.0,27,Yes,3
444,Female,47.56032598662915,59.38623822871345,54.44303478106575,4,1000.0,18,No,4
445,Female,51.3731119217388,118.55580258568206,14.13576412884368,3,1000.0,11,No,1
446,Male,52.27566883628342,20.38186007756136,16.412258578084383,1,1000.0,10,No,2
447,Male,38.35592640740727,69.66391002956223,52.11115544363215,4,1000.0,20,No,4
448,Female,48.45713158873375,98.74436325954574,20.24603516997156,3,1000.0,13,No,1
449,Male,44.556186416026165,19.620226865270634,36.50833987609832,2,1000.0,19,No,2
450,Male,53.25890877226025,116.7373837346824,26.58225134378616,3,1000.0,15,No,1
451,Male,32.75659862380521,85.64795671383033,77.33258105300158,4,1000.0,23,Yes,3
452,Male,23.12907606204621,22.129951840559183,85.20152304584603,9,1000.0,23,Yes,0
453,Female,61.79591498618278,92.3908773388287,26.61143680673838,4,1000.0,16,No,1
454,Female,21.24308371913257,27.882732132548544,73.48028812347646,9,1000.0,22,Yes,0
455,Male,33.06806875450643,27.780799900488336,26.027613900782026,4,1000.0,13,No,2
456,Male,48.39516599256982,62.15894427402359,56.47162319231197,3,1000.0,19,No,4
457,Male,41.18174643817486,30.75698383642415,37.66075172385274,4,1000.0,14,No,2
458,Male,44.27920710425449,71.45734251758498,66.1517288889589,4,1000.0,21,Yes,4
459,Male,46.120722107958485,23.81836152951657,18.9083026766484,3,1000.0,18,No,2
460,Male,32.90318507938068,50.33437390526031,59.661323598049975,4,1000.0,17,No,4
461,Male,28.77577454849256,45.66291939357628,48.982948466784016,3,1000.0,15,No,4
462,Female,20.4912591975132,26.308998390318457,75.90136260462157,4,1000.0,27,Yes,0
463,Male,22.969839119753004,24.893817127231827,73.51029428915561,6,1000.0,22,Yes,0
464,Female,57.60585847552738,105.49654177860346,10.336196583268134,1,1000.0,9,No,1
465,Female,18.0,100.63374849570933,76.39839707013503,5,1000.0,26,Yes,3
466,Female,31.0637241922987,74.34328126971783,94.0842848968177,10,1000.0,23,Yes,3
467,Female,34.17467158120611,31.27964836443736,79.24717881232387,7,1000.0,26,Yes,0
468,Female,50.06716254885961,102.81799311312912,23.9738072565421,2,1000.0,13,No,1
469,Female,55.024489174870055,24.232500864411502,27.72094165123716,4,1000.0,15,No,2
470,Female,38.745191599762826,45.48055916736951,49.67187663197229,4,1000.0,19,No,4
471,Female,25.38743634811459,101.73726997742588,78.96655735388924,6,1000.0,22,Yes,3
472,Female,50.54482158481152,24.379466207441663,27.216502003500096,1,1000.0,17,No,2
473,Female,38.85602055926786,43.68509852628216,53.87018192761476,4,1000.0,17,No,4
474,Male,50.58750626852067,97.8598494072246,16.998099450586935,3,1000.0,13,No,1
475,Male,23.36031743115774,100.83178597056256,90.15730428808762,6,1000.0,30,Yes,3
476,Male,44.031273171127296,28.418675280992787,33.336155865303496,3,1000.0,19,No,2
477,Female,49.257769984825615,91.98115494809448,21.705427500051616,3,1000.0,12,No,1
478,Female,27.70454468222707,98.57091996987025,83.81769453784793,7,1000.0,26,Yes,3
479,Female,47.29578475003616,101.08638829873996,12.005085453980572,1,1000.0,9,No,1
480,Female,54.08927136674528,69.24246727222183,54.10796381536812,5,1000.0,26,No,4
481,Male,44.57598613091941,58.44197276037369,46.08724171264874,4,1000.0,20,No,4
482,Male,43.78385787408505,46.69180650587936,54.03054734752145,6,1000.0,19,No,4
483,Female,57.207081658187775,91.21913899016666,15.834287440916963,1,1000.0,12,No,1
484,Female,19.15009190140836,40.20568663495983,75.8746877292623,7,1000.0,24,Yes,0
485,Female,50.80756578390026,98.00155584995726,21.97545350022954,1,1000.0,14,No,1
486,Male,26.98624038272428,27.3446905611317,70.8906564922327,3,1000.0,21,Yes,0
487,Female,38.804342837193786,24.52446860294292,17.38519620260301,1,1000.0,10,No,2
488,Female,50.17829976815345,108.07578810759983,17.359052558814177,2,1000.0,11,No,1
489,Female,28.11174569332721,89.83601223744212,82.16062506151553,9,1000.0,21,Yes,3
490,Female,47.528261349972645,31.24521533488808,32.07800843810651,6,1000.0,17,No,2
491,Female,48.01927919843414,73.51166998657918,54.554875569379504,6,1000.0,17,No,4
492,Male,63.64135230944517,23.341109151642144,41.73027921939668,4,1000.0,13,No,2
493,Female,22.47849578312164,28.025867484658757,79.041019620617,7,1000.0,24,Yes,0
494,Female,40.68827573304761,55.77256357053853,45.359775980092486,2,1000.0,17,No,4
495,Female,27.31984869228549,26.13015475765174,85.24488318602313,7,1000.0,26,Yes,0
496,Female,51.166341717142586,51.78607867173034,56.35506734383342,6,1000.0,18,No,4
497,Male,32.79579644451592,112.5288688221975,81.46618604608535,8,1000.0,23,Yes,3
498,Male,56.770429700834704,78.73988908223447,16.52899112484231,1,1000.0,13,No,1
499,Female,50.47374986317836,36.358959814538686,15.192533080126378,2,1000.0,13,No,2
500,Female,46.71654384444666,54.43098889165337,37.8277787728615,4,1000.0,17,No,4
