Product_ID,Sales_Amount,Quantity_Sold,Unit_Cost,Unit_Price,Discount,Region_and_Sales_Rep,Profit_Per_Unit,Total_Profit,Discounted_Revenue,Sale_Month,Sale_DayOfWeek,Region_North,Region_South,Region_West,Sales_Rep_Bob,Sales_Rep_Charlie,Sales_Rep_David,Sales_Rep_Eve,Product_Category_Electronics,Product_Category_Food,Product_Category_Furniture,Customer_Type_Returning,Payment_Method_Cash,Payment_Method_Credit Card,Sales_Channel_Retail
1070,0.2791362044255654,1.0348415658568875,0.43372234700936885,0.37359105549125005,1.5788909861907932,North-David,-0.6002767552543771,0.046265643698225827,0.27635622986488223,11,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1072,-0.4863223387901802,-0.16640845937814752,-0.5733104110788916,-0.46112268213329866,-0.37163199653164597,North-Charlie,1.122497775697988,0.546693280146771,-0.48591523252928154,12,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1027,1.0112844502937375,-1.5796437831840708,-1.0416685304187567,-1.0266162162885686,-0.027422058404156683,West-Bob,0.14016241972086907,-1.0418418503151912,1.0114284971969854,2,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1009,-0.8555507128183207,1.0348415658568875,0.22891181255552262,0.3542986091149759,1.5788909861907932,West-David,1.263976192906646,1.9786860394235217,-0.8568311785911231,5,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1062,0.2337360755865747,-1.0850114198519978,0.3281875889286893,0.23003608183425334,-0.8305785807016316,North-Charlie,-0.9839350194643252,-0.9820785445587753,0.2352180140262983,7,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1037,-0.48125093563840265,-0.02508492699755517,-0.9883719251911979,-0.948769750165232,1.005207755978311,East-Charlie,0.3877319207110594,0.22188926960880206,-0.48238364844346704,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1097,0.5557754474533024,1.6707974615695529,1.2624905561947002,1.1186939524941062,-0.9453152267441279,West-Eve,-1.4330492130394794,-0.7325060976047639,0.5577415046182822,10,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1051,-0.8924387568107379,-1.2263349522325901,-1.4170521931879458,-1.3648014527667867,0.5462611718083257,North-Eve,0.5103465489585648,-0.7143381996740195,-0.8928848151546779,12,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1044,-1.0622516864625686,-1.0143496536617016,-0.467585131570813,-0.3750926097831244,-0.8305785807016316,North-Charlie,0.9254917391036743,-0.41676398315182034,-1.0617829600734736,10,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1024,1.4659991793210734,-1.4383202508034785,0.6651282614582728,0.6950636904502334,1.3494176941058007,North-Eve,0.30837635737447255,-0.919742402761185,1.4622977696341533,12,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1079,-1.3746578524810482,1.3881503968083682,-0.7539035552055853,-0.832521658956787,0.20205123368083638,North-David,-0.7991266208448937,-0.03079998443508608,-1.3747843423504673,8,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1059,0.03153012940672267,0.8228562672859988,1.179599622577841,1.0177769065426558,-1.0600518727866246,North-Alice,-1.6153046176641737,-1.0198588040833898,0.0332136591206711,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1032,-0.9604475734358584,1.3881503968083682,0.8729024625605466,0.7418392381860595,-0.9453152267441279,North-David,-1.3091580877946047,-0.6255661675533636,-0.9598187720767113,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1096,-1.5934170272436254,0.893518033476295,1.0445904940436312,1.0870238898091955,-0.027422058404156683,West-Charlie,0.43822446860708464,1.0069883498330583,-1.5934831762410613,7,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1088,-1.6035457756035858,0.2575621377636295,-1.2953513391750093,-1.1425964547522935,1.5788909861907932,East-Charlie,1.5228214173736179,1.3011903134012877,-1.6038377526991219,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1052,-1.1192109594222777,-1.4383202508034785,-1.2204623055089052,-1.3191959986000004,0.8904711099358149,North-David,-1.0065573829177386,-1.090119280887794,-1.1197554994270293,4,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1062,1.2869220648403548,-1.155673186042294,-0.7107539800743099,-0.6275015291430086,-0.027422058404156683,South-Eve,0.8298962973005298,-0.5800655621652008,1.2870883553278103,11,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1058,-0.7460287887581359,1.6001356953792567,0.09820705701069594,0.22598304688125456,-0.6011052886166387,West-Eve,1.2865985563600613,2.6410222479431527,-0.7455167564445813,6,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1052,1.5781042505167788,-1.650305549374367,0.9013607187346158,0.908915912083329,0.08731458763833985,West-Charlie,0.08576946433287846,-1.0948128689229075,1.577959298138862,12,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1012,0.2947932391041306,-1.7209673155646632,1.2105346573080964,1.269008683577061,0.7757344638933183,North-Bob,0.6014033347710588,-1.1301930399691102,0.29343601981376705,11,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1039,-0.2097393275368218,1.0348415658568875,0.7487883371338903,0.8581014269073844,1.005207755978311,West-Eve,1.1078889767280715,1.8168914072342592,-0.21109487700862273,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1002,0.28945824950995275,0.3282239039539257,1.5321066013608333,1.4491114593754464,-0.6011052886166387,North-David,-0.8184159088051739,-0.4329618237710434,0.2905724073777427,10,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1003,0.0688996579672577,-1.0143496536617016,0.8689720760767985,0.7992020180947622,0.7757344638933183,East-Eve,-0.6925391215643835,-0.8779926247730466,0.0676825852002348,11,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1056,0.9111708049842866,0.18690037157333333,-0.6416158709759883,-0.8120873140372331,0.5462611718083257,East-David,-1.7220339499443886,-1.1392457473539848,0.9099670630985727,5,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1081,-0.7459690424978587,1.317488630618072,-0.7854807177096667,-0.6233709578691699,1.5788909861907932,West-Charlie,1.622459099668437,2.7045345433595642,-0.7473943223820596,4,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1059,-0.5004857169618115,-0.9436878874714054,0.7203441936581468,0.8651008420523023,1.4641543401482973,West-Eve,1.4641734719943884,-0.17874724550274385,-0.5021088545706215,4,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1002,1.3819889083993186,0.9641797996665912,-1.037702862189194,-0.9438920107087535,1.005207755978311,South-David,0.9325833890890691,1.5644888406349586,1.3793269859995736,10,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,1.5641763429003586,0.045576839192741,-1.387535484639438,-1.530108888797617,0.7757344638933183,West-Charlie,-1.4494309245057477,-0.9593640777952662,1.5620315862754288,2,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1092,1.3766468898333433,-0.8730261212811092,0.14761561384948427,0.1306415672738434,-0.8305785807016316,South-Bob,-0.1691753526421231,-0.6445334823969062,1.3790223637243255,1,6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1054,-0.26946450089878227,-1.2263349522325901,1.1585293639773524,1.0210968708258956,1.1199444020208076,East-David,-1.3701462776690136,-1.1041890185529573,-0.27092072387792576,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1087,0.9862894265824121,0.18690037157333333,-1.3572708030796605,-1.5216926736082594,-0.2568953504891494,East-Bob,-1.668917491553769,-1.1007046634571964,0.9869823878299464,10,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1096,-0.07153568405760899,0.3282239039539257,1.0546105098549823,1.0949184970219932,-0.8305785807016316,North-Bob,0.416949518650892,0.5274411155986695,-0.07029240915672853,8,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1097,0.002240403927225497,-1.155673186042294,1.1233534634001803,1.2826268810191368,-0.37163199653164597,East-Alice,1.6145873681846477,-0.3970542213363975,0.002833737395363461,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1001,-1.0167180071594286,0.9641797996665912,-0.02684556285462908,0.11364701549700842,1.1199444020208076,South-Eve,1.4131845085993875,2.050209043628133,-1.017486096026664,9,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1019,0.32787509486829025,0.3988856701442218,-1.5111980037196673,-1.4403006829956042,-1.2895251648716173,West-David,0.6969278600743458,0.8096830670555013,0.33026871199196384,10,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1002,-1.0812369392871721,-0.30773199175873983,-1.101555765764486,-1.2383749572589846,-0.1421587044466529,North-Bob,-1.3884427346313384,-0.970969406080991,-1.081193370278063,4,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1053,-0.5752423465123743,1.5294739291889605,0.7595845513531629,0.6820798810877573,-0.027422058404156683,South-Alice,-0.7715401024017023,0.054421533948746645,-0.5752263301845647,12,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1044,1.2460731952401383,0.6108709687151104,0.7747839274500995,0.7131155556930681,-1.6337351029991065,West-Charlie,-0.6120488942301342,-0.1498910515609469,1.250456982177616,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1090,-1.0083816466077886,0.3988856701442218,1.4264801107410352,1.5171460565343056,-1.0600518727866246,North-David,0.9276192340992897,0.9950062848413005,-1.0077194386026838,7,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1032,-1.4812838401607304,-0.02508492699755517,0.32388321593930625,0.4292409875850335,1.1199444020208076,East-Bob,1.0634952478194881,0.6596848881150201,-1.481624117590165,11,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1070,-1.488766180638994,-0.9436878874714054,-1.2778868749967742,-1.314882159658722,1.1199444020208076,South-Eve,-0.38603800919554887,-0.7541068939104539,-1.489099567697655,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1032,1.544442504579339,-1.7209673155646632,-1.287292988430951,-1.3129578491506024,-0.7158419346591353,West-Alice,-0.27214611043008125,-1.1528303216513838,1.5466177928516207,11,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1068,0.03487943446815332,-0.23707022556844368,0.8074618804235968,0.6505860373138469,1.2346810480633041,North-Bob,-1.5695634752583647,-1.0636889037848185,0.03296277181039414,2,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1055,-0.3043844327879454,1.0348415658568875,-1.0694423207240227,-1.1398051472020545,0.8904711099358149,North-Eve,-0.7194873915088896,-0.07730399587930636,-0.30551611055495337,5,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1075,1.092455016609369,0.8228562672859988,-0.564362960340305,-0.579266888824103,-0.2568953504891494,East-Bob,-0.1560558001691403,0.37930272956795374,1.0931778120085995,11,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1056,1.1792557893346665,1.5294739291889605,-0.009599845500445032,-0.14056638551151515,0.7757344638933183,West-David,-1.3177389842769347,-0.6108293302575243,1.1773498410772567,5,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1017,-0.5730633652552002,-1.7209673155646632,-1.6248757887343601,-1.6379548623295845,1.5788909861907932,East-David,-0.14917689968330655,-1.1496436804403867,-0.5747171430435892,7,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1038,0.6844653776048213,-1.7209673155646632,-0.8422843284711985,-0.7180780493969813,-0.1421587044466529,East-David,1.2405028314549842,-1.1136313268240667,0.6848282861677908,11,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1024,0.9541318806096017,1.1761650982374796,-0.2866673953826247,-0.25695545184876006,-0.9453152267441279,West-Alice,0.29582413690032094,1.0835044936975742,0.9564492742506076,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1069,0.5488835406060151,1.1761650982374796,-0.734639721990805,-0.8779649917254532,1.4641543401482973,West-David,-1.4499273400047255,-0.8165606510699257,0.5459787460510052,6,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1098,-1.2014182990780162,-0.30773199175873983,-1.2350548355778304,-1.3389043216062346,0.3167878797233326,West-Eve,-1.0581845948114255,-0.791243944424773,-1.2016218601114816,10,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1070,1.3186262421322366,-0.7317025889005169,0.8314887493233502,0.823118448695675,-1.4042618109141138,South-Bob,-0.07521099033561997,-0.5237369925237517,1.3225001150731752,3,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1086,0.14682635379841869,-0.5903790565199245,1.1288574157472602,1.0811170319124772,0.20205123368083638,West-Charlie,-0.4680883995265847,-0.6076739306270282,0.14651786708954537,9,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1011,-0.746049875673528,-0.23707022556844368,-0.8120337596097468,-0.8586373015669791,-0.027422058404156683,North-Eve,-0.4776621270068709,-0.4411838726626218,-0.7460476432832426,1,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1016,-0.24935461258660502,0.893518033476295,0.9935872022940224,1.0039401976509408,1.2346810480633041,East-Eve,0.11491614577285884,0.688614591657995,-0.25098106013768345,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1097,-1.5981475252632322,0.6815327349054066,-0.36468239172790384,-0.3338291895833769,0.08731458763833985,South-David,0.30646161187841725,0.7138522754818838,-1.5982306688795138,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1073,-1.2839770873236214,1.3881503968083682,0.058416304080972044,0.1621988498557139,-0.8305785807016316,West-Alice,1.0447732918580424,2.119438548276041,-1.2836817073616005,10,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1059,0.9347284039630568,-0.6610408227102207,1.2785437505403505,1.2235512532955142,0.5462611718083257,South-Bob,-0.539430398379676,-0.6716438233107651,0.9335147656976561,7,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1070,-1.728826654433397,-1.2263349522325901,0.9081277575818593,1.0139705780650574,0.08731458763833985,West-Alice,1.074700054796414,-0.5973403184416559,-1.7289072550789963,12,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1080,-0.2794948436535802,1.5294739291889605,1.1008084278246404,1.0451965690942482,-0.9453152267441279,South-Bob,-0.5475857958628794,0.32718993555397163,-0.2782654657441146,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1093,0.0891220098281922,-0.5903790565199245,-1.2333965935245434,-1.3843053618362609,0.20205123368083638,East-Bob,-1.5316231478364934,-1.076203913385101,0.08882042559532365,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1003,-1.538777314977037,-0.5903790565199245,-1.467857907160993,-1.4462498334309624,1.1199444020208076,East-Alice,0.20150519209454912,-0.3126909275462976,-1.539064647561246,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1020,1.6568006187597482,0.045576839192741,1.409184998942711,1.4393418829496096,-1.6337351029991065,North-Eve,0.31865924985329613,0.23191781694929187,1.6617934795362221,9,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1059,-0.9421019570448126,-0.8730261212811092,-0.3567157735229636,-0.20493562932157589,0.4315245257658291,North-Bob,1.5231759998728864,-0.07440771759295686,-0.9424448309440864,6,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1036,-0.6704567984790822,-0.5903790565199245,-0.7058498174060782,-0.6256970474943692,-0.6011052886166387,West-Alice,0.7987639538646387,-0.049574336575537996,-0.6699008217945698,7,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1019,-0.6713494778973438,0.893518033476295,0.8199092803469933,0.9646363317415123,-0.7158419346591353,East-Bob,1.464953553492783,2.0180467553734283,-0.6706845808994707,6,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1090,-0.9271724209472718,-0.5903790565199245,1.21013244540581,1.3511830861545562,-0.37163199653164597,South-Charlie,1.432190130560252,0.2294754604502077,-0.9269333550882152,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1067,-1.7237411933380247,1.6001356953792567,1.3012016877024966,1.3372335971598004,-0.6011052886166387,South-Eve,0.37659803023399224,1.5090920051884278,-1.7237976911960062,6,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1019,0.808769229354803,-0.802364355090813,-0.60763249340735,-0.5960781729334981,1.1199444020208076,South-David,0.10966832478366378,-0.501233865863626,0.8063200777320584,7,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1020,1.6351162407649682,1.3881503968083682,1.2653060395107063,1.2851009945295755,-0.8305785807016316,North-Bob,0.21285183207118039,1.1493047754505998,1.637693787753206,12,6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,-0.9484737199790972,-1.3676584846131823,-1.5684038263834859,-1.400193258852016,0.7757344638933183,South-Charlie,1.6753628085594956,-0.6526856971673699,-0.9490596046391329,6,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1071,0.5780994618816405,0.6815327349054066,-1.5379203979996574,-1.440603779522524,-1.4042618109141138,North-David,0.9624392355275897,1.3088206100033992,0.5810235364028319,6,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1052,0.8524402311316491,1.4588121629986643,0.46650614522031014,0.33132671187702273,1.5788909861907932,North-David,-1.3549701467002693,-0.6675824178457704,0.8489026251811008,10,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1033,1.2230919719487499,-0.802364355090813,-1.4909533379712405,-1.3918686774963787,0.4315245257658291,West-Bob,0.9807356924899117,-0.1852124149262084,1.2220563776471678,3,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1040,-0.2583973848038775,1.5294739291889605,-0.5775512769258084,-0.6894107569555099,0.6609978178508219,South-Alice,-1.1316540886601314,-0.384184527910437,-0.2592605993964665,5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1039,-0.6748674782819104,-1.2263349522325901,0.6384834870190745,0.6209248702143358,-0.7158419346591353,South-Bob,-0.16974268464095432,-0.855329614730361,-0.6742049793237117,6,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1082,-0.5970567604854052,-0.7317025889005169,-0.5333432494200945,-0.6314558815058475,-0.37163199653164597,East-Charlie,-0.9928704984459247,-0.8804423322322505,-0.5966918632598965,6,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1001,0.7505834008164587,0.11623860538303717,-1.0840560198404365,-1.0160924229236517,-0.9453152267441279,West-David,0.6720361686256047,0.5339467153027828,0.7527212717997676,2,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
1011,1.1129866432293862,-0.8730261212811092,-0.7286488815514831,-0.5962332455751781,1.4641543401482973,East-Bob,1.32432613428237,-0.14139701714501327,1.1093928760799954,12,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1092,-1.0969712926555077,1.6707974615695529,-0.11311648772052843,-0.1840854077720619,-0.027422058404156683,West-Alice,-0.7152324015176508,0.17897252670199054,-1.096997379150879,3,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1057,-0.4382371427246073,0.3988856701442218,-0.05090771350019749,-0.19390432549297915,0.4315245257658291,South-Bob,-1.4392189485267768,-0.9063654930871085,-0.4387412203997698,12,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1089,1.4092894348601697,0.6815327349054066,1.0235555171889572,0.9541689284281155,0.7757344638933183,North-Eve,-0.6870076345757727,-0.18721922703832275,1.4072407715441493,6,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1050,1.0778945015311885,-1.3676584846131823,0.9088263361489889,0.9686964154509513,-0.4863686425741423,North-Alice,0.6121826427488581,-0.817994088292866,1.0791824866309072,5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1023,1.697790067795911,-1.4383202508034785,-0.11576261865662463,-0.17346998057342514,0.7757344638933183,North-Charlie,-0.5818384652923437,-1.035088155707109,1.6955624159469538,4,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1031,0.8954188791864577,-0.23707022556844368,1.2424434682228354,1.1657796455132923,0.5462611718083257,North-David,-0.7578532179298819,-0.6009239114990036,0.894221754572675,12,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1094,-0.36080950389105704,1.6707974615695529,-1.3123641970068172,-1.4186328056990505,0.6609978178508219,North-Bob,-1.0833599522595827,-0.2884731894387317,-0.36161943845672156,3,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1042,0.3261600257497407,-0.16640845937814752,-0.8194570389291419,-0.8181210495498713,-0.027422058404156683,East-Alice,0.004570072000088639,-0.11961979779650357,0.32624878403479596,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1099,0.5710248017676222,-0.02508492699755517,1.1806510186031163,1.1033065171855903,-0.4863686425741423,West-Eve,-0.765370366914405,-0.5251520523463978,0.5720688143206742,12,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,-1.4558951940287543,0.6108709687151104,-0.39108725029556257,-0.3095603211604643,-0.9453152267441279,South-Alice,0.8159966633291525,1.1083323614949052,-1.4557033601855964,2,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1016,0.16562182438449424,0.045576839192741,1.7157833700717247,1.5690178551762506,1.1199444020208076,East-Eve,-1.4580118209880781,-0.9651456079277907,0.16376493718692461,11,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,0.739101575385511,1.5294739291889605,-0.08280946806577336,-0.02474826844591003,0.3167878797233326,West-Charlie,0.5832487108084411,1.7045062534757147,0.7384715341341411,9,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,-1.1467012681216573,-1.4383202508034785,1.0547657495365665,0.9642979914323921,-0.2568953504891494,North-David,-0.8987643031397153,-1.0761524566642777,-1.1466077098250786,8,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1002,0.9872137363737618,0.045576839192741,-0.30616408811978163,-0.3082210574368646,1.4641543401482973,West-Charlie,-0.024009277441058918,0.0010388615744451855,0.9837735831391607,5,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1001,0.3022755795823943,-0.378393757949036,-0.22706241400341245,-0.29938896561754746,-1.6337351029991065,West-Bob,-0.7301248664869859,-0.6403140312893817,0.30525979492059124,8,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1048,1.5842370284099543,-1.3676584846131823,-0.37401088532128834,-0.29535002817742867,1.2346810480633041,North-Alice,0.7873463973881495,-0.7907587810570087,1.5807384054484532,7,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
